sample_index,stratum,player_url,expected_afltables_identity,child_status,outcome,reason_codes,visible_name,title_birth_year,retained_birth_year,retained_debut_season,retained_last_season,retained_career_games,earliest_recruitment_year,earliest_recruitment_event_type,numeric_suffix,continuity_rule_url,name_variant,known_exception_class,ledger_status,weak_evidence,operator_review_required,missing_fields
258,census,https://www.draftguru.com.au/players/marcus_bontempelli/1,players/M/Marcus_Bontempelli.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Marcus Bontempelli,1995,1995,2014,2025,258,2013,National,False,False,False,,none,False,False,
259,census,https://www.draftguru.com.au/players/marcus_drum/1,players/M/Marcus_Drum.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Marcus Drum,1987,1987,2006,2009,22,2005,National,False,False,False,,none,False,False,
260,census,https://www.draftguru.com.au/players/marcus_seecamp/1,players/M/Marcus_Seecamp.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Marcus Seecamp,1972,1972,1992,2000,140,1991,National,False,False,False,,none,False,False,
261,census,https://www.draftguru.com.au/players/mark_bolton/1,players/M/Mark_Bolton.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Bolton,1979,1979,1998,2007,124,1997,National,False,False,False,,none,False,False,
262,census,https://www.draftguru.com.au/players/mark_brayshaw/1,players/M/Mark_Brayshaw.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Brayshaw,1966,1966,1990,1992,32,1989,National,False,False,False,,none,False,False,
263,census,https://www.draftguru.com.au/players/mark_harwood/1,players/M/Mark_Harwood.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Harwood,1978,1978,1998,2001,30,1996,National,False,False,False,,none,False,False,
264,census,https://www.draftguru.com.au/players/mark_kinnear/1,players/M/Mark_Kinnear.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Kinnear,1979,1979,1997,1998,6,1996,National,False,False,False,,none,False,False,
265,census,https://www.draftguru.com.au/players/mark_mcveigh/1,players/M/Mark_McVeigh.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark McVeigh,1981,1981,1999,2012,232,1998,National,False,False,False,,none,False,False,
266,census,https://www.draftguru.com.au/players/mark_naley/1,players/M/Mark_Naley.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT,Mark Naley,1961,1961,1987,1990,65,1981,,False,False,False,,none,False,False,
267,census,https://www.draftguru.com.au/players/martin_leslie/1,players/M/Martin_Leslie.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Martin Leslie,1962,1963,1989,1995,107,1986,National,False,False,False,,none,False,False,
268,census,https://www.draftguru.com.au/players/martin_pike/1,players/M/Martin_Pike.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Martin Pike,1972,1973,1993,2005,247,1992,National,False,False,False,,none,False,False,
269,census,https://www.draftguru.com.au/players/matt_buntine/1,players/M/Matt_Buntine.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matt Buntine,1993,1993,2012,2021,67,2011,National,False,False,False,,none,False,False,
270,census,https://www.draftguru.com.au/players/matt_clape/1,players/M/Matt_Clape.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matt Clape,1969,1969,1992,1998,87,1990,National,False,False,False,,none,False,False,
271,census,https://www.draftguru.com.au/players/matt_rowell/1,players/M/Matt_Rowell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matt Rowell,2001,2001,2020,2025,110,2019,National,False,False,False,,none,False,False,
272,census,https://www.draftguru.com.au/players/mattaes_phillipou/1,players/M/Mattaes_Phillipou.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mattaes Phillipou,2004,2004,2023,2025,44,2022,National,False,False,False,,none,False,False,
273,census,https://www.draftguru.com.au/players/matthew_croft/1,players/M/Matthew_Croft.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Croft,1973,1973,1991,2004,186,1989,National,False,False,False,,none,False,False,
274,census,https://www.draftguru.com.au/players/matthew_kreuzer/1,players/M/Matthew_Kreuzer.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Kreuzer,1989,1989,2008,2020,189,2007,National,False,False,False,,none,False,False,
275,census,https://www.draftguru.com.au/players/matthew_leuenberger/1,players/M/Matthew_Leuenberger.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Leuenberger,1988,1988,2007,2018,137,2006,National,False,False,False,,none,False,False,
276,census,https://www.draftguru.com.au/players/matthew_pavlich/1,players/M/Matthew_Pavlich.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Pavlich,1981,1982,2000,2016,353,1999,National,False,False,False,,none,False,False,
277,census,https://www.draftguru.com.au/players/matthew_primus/1,players/M/Matthew_Primus.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Primus,1975,1975,1996,2005,157,1995,National,False,False,False,,none,False,False,
278,census,https://www.draftguru.com.au/players/matthew_scharenberg/1,players/M/Matt_Scharenberg.html,bridged,offline_strong,NAME_VARIANT;BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Scharenberg,1995,1995,2015,2020,41,2013,National,False,False,True,,none,False,True,
279,census,https://www.draftguru.com.au/players/max_king/2,players/M/Max_King.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Max King,2000,2000,2020,2024,83,2018,National,False,False,False,,none,False,False,
280,census,https://www.draftguru.com.au/players/michael_frost/1,players/M/Michael_Frost.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Frost,1970,1971,1992,1994,24,1989,Mid-Season,False,False,False,,none,False,False,
281,census,https://www.draftguru.com.au/players/michael_gardiner/2,players/M/Michael_Gardiner0.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Gardiner,1979,1979,1997,2011,181,1996,National,True,False,False,,none,False,True,
282,census,https://www.draftguru.com.au/players/michael_hurley/1,players/M/Michael_Hurley.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Hurley,1990,1990,2009,2022,194,2008,National,False,False,False,,none,False,False,
283,census,https://www.draftguru.com.au/players/michael_murphy/1,players/M/Michael_Murphy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Murphy,1965,1965,1988,1993,29,1987,,False,False,False,,none,False,False,
284,census,https://www.draftguru.com.au/players/michael_parsons/1,players/M/Michael_Parsons.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Parsons,1960,1960,1988,1990,25,1987,,False,False,False,,none,False,False,
285,census,https://www.draftguru.com.au/players/michael_prior/1,players/M/Michael_Prior.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Prior,1973,1973,1994,2002,90,1992,National,False,False,False,,none,False,False,
286,census,https://www.draftguru.com.au/players/michael_stevens/1,players/M/Michael_Stevens.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Stevens,1980,1980,1999,2005,61,1998,National,False,False,False,,none,False,False,
287,census,https://www.draftguru.com.au/players/michael_symons/1,players/M/Michael_Symons.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Symons,1971,1971,1992,1999,109,1991,National,False,False,False,,none,False,False,
288,census,https://www.draftguru.com.au/players/michael_werner/1,players/M/Michael_Werner.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Werner,1969,1969,1989,1994,60,1988,National,False,False,False,,none,False,False,
289,census,https://www.draftguru.com.au/players/mitch_clark/1,players/M/Mitch_Clark.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mitch Clark,1987,1988,2006,2016,106,2005,National,False,False,False,,none,False,False,
290,census,https://www.draftguru.com.au/players/mitch_thorp/1,players/M/Mitch_Thorp.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mitch Thorp,1988,1988,2007,2009,2,2006,National,False,False,False,,none,False,False,
291,census,https://www.draftguru.com.au/players/murray_vance/1,players/M/Murray_Vance.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Murray Vance,1980,1980,1999,2001,5,1998,National,False,False,False,,none,False,False,
292,census,https://www.draftguru.com.au/players/nakia_cockatoo/1,players/N/Nakia_Cockatoo.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nakia Cockatoo,1996,1997,2015,2022,49,2014,National,False,False,False,,none,False,False,
293,census,https://www.draftguru.com.au/players/nate_caddy/1,players/N/Nate_Caddy.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nate Caddy,2005,2005,2024,2025,27,2023,National,False,False,False,,none,False,False,
294,census,https://www.draftguru.com.au/players/nathan_brown/2,players/N/Nathan_Brown1.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nathan Brown,1978,1978,1997,2009,219,1996,National,True,False,False,,none,False,True,
295,census,https://www.draftguru.com.au/players/nathan_brown/3,players/N/Nathan_Brown2.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nathan Brown,1988,1989,2008,2019,183,2006,National,True,False,False,,none,False,True,
296,census,https://www.draftguru.com.au/players/nathan_chapman/1,players/N/Nathan_Chapman.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nathan Chapman,1975,1975,1993,2000,76,1992,National,False,False,False,,none,False,False,
297,census,https://www.draftguru.com.au/players/nathan_freeman/1,players/N/Nathan_Freeman.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nathan Freeman,1995,1995,2018,2018,2,2013,National,False,False,False,,none,False,False,
298,census,https://www.draftguru.com.au/players/neil_erasmus/1,players/N/Neil_Erasmus.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Neil Erasmus,2003,2003,2022,2025,39,2021,National,False,False,False,,none,False,False,
299,census,https://www.draftguru.com.au/players/nic_fosdike/1,players/N/Nic_Fosdike.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nic Fosdike,1980,1980,1999,2008,164,1998,National,False,False,False,,none,False,False,
300,census,https://www.draftguru.com.au/players/nic_naitanui/1,players/N/Nic_Naitanui.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nic Naitanui,1990,1990,2009,2022,213,2008,National,False,False,False,,none,False,False,
301,census,https://www.draftguru.com.au/players/nick_blakey/1,players/N/Nick_Blakey.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Blakey,2000,2000,2019,2025,151,2018,National,False,False,False,,none,False,False,
302,census,https://www.draftguru.com.au/players/nick_coffield/1,players/N/Nick_Coffield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Coffield,1999,1999,2018,2025,64,2017,National,False,False,False,,none,False,False,
303,census,https://www.draftguru.com.au/players/nick_daicos/1,players/N/Nick_Daicos.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Daicos,2003,2003,2022,2025,95,2021,National,False,False,False,,none,False,False,
304,census,https://www.draftguru.com.au/players/nick_haynes/1,players/N/Nick_Haynes.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Haynes,1992,1992,2012,2025,234,2011,National,False,False,False,,none,False,False,
305,census,https://www.draftguru.com.au/players/nick_riewoldt/1,players/N/Nick_Riewoldt.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Riewoldt,1982,1982,2001,2017,336,2000,National,False,False,False,,none,False,False,
306,census,https://www.draftguru.com.au/players/nick_vlastuin/1,players/N/Nick_Vlastuin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Vlastuin,1994,1994,2013,2025,255,2012,National,False,False,False,,none,False,False,
307,census,https://www.draftguru.com.au/players/nick_watson/1,players/N/Nick_Watson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Watson,2005,2005,2024,2025,43,2023,National,False,False,False,,none,False,False,
308,census,https://www.draftguru.com.au/players/nigel_lappin/1,players/N/Nigel_Lappin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nigel Lappin,1976,1976,1994,2008,279,1993,National,False,False,False,,none,False,False,
309,census,https://www.draftguru.com.au/players/nik_cox/1,players/N/Nik_Cox.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Nik Cox,2002,2002,2021,2024,53,2020,National,False,False,False,,none,False,False,
310,census,https://www.draftguru.com.au/players/noah_anderson/1,players/N/Noah_Anderson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Noah Anderson,2001,2001,2020,2025,129,2019,National,False,False,False,,none,False,False,
311,census,https://www.draftguru.com.au/players/ollie_wines/1,players/O/Ollie_Wines.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ollie Wines,1994,1994,2013,2025,273,2012,National,False,False,False,,none,False,False,
312,census,https://www.draftguru.com.au/players/paddy_dow/1,players/P/Paddy_Dow.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paddy Dow,1999,1999,2018,2024,83,2017,National,False,False,False,,none,False,False,
313,census,https://www.draftguru.com.au/players/paddy_mccartin/1,players/P/Paddy_McCartin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paddy McCartin,1996,1996,2015,2023,63,2014,National,False,False,False,,none,False,False,
314,census,https://www.draftguru.com.au/players/paddy_ryder/1,players/P/Paddy_Ryder.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paddy Ryder,1988,1988,2006,2022,281,2005,National,False,False,False,,none,False,False,
315,census,https://www.draftguru.com.au/players/patrick_dangerfield/1,players/P/Patrick_Dangerfield.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Patrick Dangerfield,1990,1990,2008,2025,360,2007,National,False,False,False,,none,False,False,
316,census,https://www.draftguru.com.au/players/paul_ahern/1,players/P/Paul_Ahern.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Ahern,1996,1996,2018,2020,24,2014,National,False,False,False,,none,False,False,
317,census,https://www.draftguru.com.au/players/paul_gow/1,players/P/Paul_Gow.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Gow,1969,1969,1991,1991,7,1990,National,False,False,False,,none,False,False,
318,census,https://www.draftguru.com.au/players/paul_hasleby/1,players/P/Paul_Hasleby.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Hasleby,1981,1981,2000,2010,208,1999,National,False,False,False,,none,False,False,
319,census,https://www.draftguru.com.au/players/paul_symmons/1,players/P/Paul_Symmons.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Symmons,1973,1973,1994,2000,99,1992,National,False,False,False,,none,False,False,
320,census,https://www.draftguru.com.au/players/peter_higgins/1,players/P/Peter_Higgins.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Peter Higgins,1966,1966,1989,1989,4,1988,National,False,False,False,,none,False,False,
321,census,https://www.draftguru.com.au/players/peter_matera/1,players/P/Peter_Matera.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Peter Matera,1969,1969,1990,2002,253,1989,National,False,False,False,,none,False,False,
322,census,https://www.draftguru.com.au/players/peter_motley/1,players/P/Peter_Motley.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT,Peter Motley,1964,1964,1986,1987,19,1982,,False,False,False,,none,False,False,
323,census,https://www.draftguru.com.au/players/peter_wright/1,players/P/Peter_Wright.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Peter Wright,1996,1996,2015,2025,152,2014,National,False,False,False,,none,False,False,
324,census,https://www.draftguru.com.au/players/phil_davis/1,players/P/Phil_Davis.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Phil Davis,1990,1990,2010,2022,192,2008,National,False,False,False,,none,False,False,
325,census,https://www.draftguru.com.au/players/raphael_clarke/1,players/R/Raphael_Clarke.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Raphael Clarke,1985,1985,2004,2012,85,2003,National,False,False,False,,none,False,False,
326,census,https://www.draftguru.com.au/players/ray_sterrett/1,players/R/Ray_Sterrett.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ray Sterrett,1965,1965,1989,1991,20,1988,National,False,False,False,,none,False,False,
327,census,https://www.draftguru.com.au/players/reece_conca/1,players/R/Reece_Conca.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Reece Conca,1992,1992,2011,2021,150,2010,National,False,False,False,,none,False,False,
328,census,https://www.draftguru.com.au/players/reuben_ginbey/1,players/R/Reuben_Ginbey.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Reuben Ginbey,2004,2004,2023,2025,63,2022,National,False,False,False,,none,False,False,
329,census,https://www.draftguru.com.au/players/rhys_palmer/1,players/R/Rhys_Palmer.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Rhys Palmer,1989,1989,2008,2017,123,2007,National,False,False,False,,none,False,False,
330,census,https://www.draftguru.com.au/players/richard_cousins/1,players/R/Richard_Cousins.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Richard Cousins,1962,1962,1987,1991,60,1982,,False,False,False,,none,False,False,
