source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
8d1838cc790aef179966ed20,dunbar-0269,Dunbar,Edgar Dunbar,sibling,https://en.wikipedia.org/wiki/Edgar_Dunbar,,unique:6809,players/E/Edgar_Dunbar.html,unique,name,Harold Dunbar,sibling,https://en.wikipedia.org/wiki/Harold_Dunbar,,unique:6810,players/H/Harold_Dunbar.html,unique,name,brothers,siblings/brothers,"Edgar, Harold and Hugh were brothers.",prose_rule,1365040810,
a6ffef86f25c120d135973bb,dunbar-0269,Dunbar,Edgar Dunbar,sibling,https://en.wikipedia.org/wiki/Edgar_Dunbar,,unique:6809,players/E/Edgar_Dunbar.html,unique,name,Hugh Dunbar,sibling,https://en.wikipedia.org/wiki/Hugh_Dunbar,,unique:6811,players/H/Hugh_Dunbar.html,unique,name,brothers,siblings/brothers,"Edgar, Harold and Hugh were brothers.",prose_rule,1365040810,
f373c3b2a3177c5e58a01fa2,dunbar-0269,Dunbar,Harold Dunbar,sibling,https://en.wikipedia.org/wiki/Harold_Dunbar,,unique:6810,players/H/Harold_Dunbar.html,unique,name,Hugh Dunbar,sibling,https://en.wikipedia.org/wiki/Hugh_Dunbar,,unique:6811,players/H/Hugh_Dunbar.html,unique,name,brothers,siblings/brothers,"Edgar, Harold and Hugh were brothers.",prose_rule,1365040810,
6dee384319dc3f8325fb706c,duursma-0275,Duursma,Dean Duursma,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Jamie Duursma,sibling,https://en.wikipedia.org/wiki/Jamie_Duursma,,unique:11265,players/J/Jamie_Duursma.html,unique,name,brothers,siblings/brothers,"Jamie and Dean are brothers and Dean is the father of Willem, Xavier, Yasmin and Zane.",prose_rule,1365040810,
c7627744b92d9e2663066667,eason-0278,Eason,Alec Eason,sibling,https://en.wikipedia.org/wiki/Alec_Eason,,unique:5753,players/A/Alec_Eason.html,unique,name,Bill Eason,sibling,https://en.wikipedia.org/wiki/Bill_Eason,,unique:4972,players/B/Bill_Eason.html,unique,name,brothers,siblings/brothers,Alec and Bill were brothers.,prose_rule,1365040810,
07f41cc7ec6fbe60e04f6824,ebert-0280,Ebert,Craig Ebert,sibling,https://en.wikipedia.org/wiki/Craig_Ebert,,unmatched,,unmatched,no VFL/AFL player of that name,Jeff Ebert,brother,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Jeff is the brother of Russell and Craig.,prose_rule,1365040810,
724b55427bbfc11ad176c33f,ebert-0280,Ebert,Craig Ebert,sibling,https://en.wikipedia.org/wiki/Craig_Ebert,,unmatched,,unmatched,no VFL/AFL player of that name,Russell Ebert,brother,https://en.wikipedia.org/wiki/Russell_Ebert,,unique:1697,players/R/Russell_Ebert.html,unique,name,brothers,siblings/brothers,Russell is the brother of Craig and father of Brett.,prose_rule,1365040810,
de5d57640a961a7eecdea796,ebert-0280,Ebert,Jeff Ebert,brother,,,unmatched,,unmatched,no VFL/AFL player of that name,Russell Ebert,sibling,https://en.wikipedia.org/wiki/Russell_Ebert,,unique:1697,players/R/Russell_Ebert.html,unique,name,brothers,siblings/brothers,Jeff is the brother of Russell and Craig.,prose_rule,1365040810,
5116bca52d1fd7782f011377,edmond-0281,Edmond,Bob Edmond,brother,https://en.wikipedia.org/wiki/Bob_Edmond,,unique:10412,players/B/Bob_Edmond.html,unique,name,Jim Edmond,sibling,https://en.wikipedia.org/wiki/Jim_Edmond,,unique:1698,players/J/Jim_Edmond.html,unique,name,brothers,siblings/brothers,Bob was the elder brother of Jim.,prose_rule,1365040810,
f3801d8ca7363cd862338c8e,elliott-0285,Elliott,Bruce Elliott,sibling,https://en.wikipedia.org/wiki/Bruce_Elliott_(footballer),,unique:10990,players/B/Bruce_Elliott.html,unique,name,Glenn Elliott,sibling,https://en.wikipedia.org/wiki/Glenn_Elliott_(Australian_rules_footballer),,unique:1703,players/G/Glenn_Elliott.html,unique,name,brothers,siblings/brothers,"Bruce, Glenn and Robert are brothers.",prose_rule,1365040810,
0ba392f6d82095923ae749b8,elliott-0285,Elliott,Bruce Elliott,sibling,https://en.wikipedia.org/wiki/Bruce_Elliott_(footballer),,unique:10990,players/B/Bruce_Elliott.html,unique,name,Robert Elliott,sibling,https://en.wikipedia.org/wiki/Robert_Elliott_(Australian_rules_footballer),,unique:1704,players/R/Robert_Elliott.html,unique,name,brothers,siblings/brothers,"Bruce, Glenn and Robert are brothers.",prose_rule,1365040810,
4f05a910ac209f0680a8bc64,elliott-0285,Elliott,Glenn Elliott,sibling,https://en.wikipedia.org/wiki/Glenn_Elliott_(Australian_rules_footballer),,unique:1703,players/G/Glenn_Elliott.html,unique,name,Robert Elliott,sibling,https://en.wikipedia.org/wiki/Robert_Elliott_(Australian_rules_footballer),,unique:1704,players/R/Robert_Elliott.html,unique,name,brothers,siblings/brothers,"Bruce, Glenn and Robert are brothers.",prose_rule,1365040810,
b039dddc4d0a741e2520c267,evans-2-0290,Evans (2),Neil Evans,sibling,https://en.wikipedia.org/wiki/Neil_Evans_(footballer),,unique:2853,players/N/Neil_Evans.html,unique,name,Ron Evans,brother,https://en.wikipedia.org/wiki/Ron_Evans,,ambiguous,players/R/Ron_Evans1.html,resolved,"adjudicated (2026-09-05): Wikipedia 'Ron Evans': Ronald Barry Evans, born 7 July 1939, Essendon 1958-1962, 64 games, Coleman Medal 1959 and 1960. AFL Tables Ron_Evans1: debut 1958, born 1939, 64 games; Ron_Evans0 (born 1926, debut 1946) is a different player",brothers,siblings/brothers,Ron was the elder brother of Neil.,prose_rule,1365040810,
ff450ce8f799b4664dc924e1,everitt-0291,Everitt,Andrejs Everitt,sibling,https://en.wikipedia.org/wiki/Andrejs_Everitt,,unique:11591,players/A/Andrejs_Everitt.html,unique,name,Peter Everitt,brother,https://en.wikipedia.org/wiki/Peter_Everitt,,unique:922,players/P/Peter_Everitt.html,unique,name,brothers,siblings/brothers,Peter is the elder brother of Andrejs.,prose_rule,1365040810,
f6d3e95def5860f0119ce95b,farrant-0294,Farrant,Gary Farrant,brother,https://en.wikipedia.org/wiki/Gary_Farrant,,unmatched,,unmatched,no VFL/AFL player of that name,Doug Farrant,sibling,https://en.wikipedia.org/wiki/Doug_Farrant,,unique:10419,players/D/Doug_Farrant.html,unique,name,brothers,siblings/brothers,Gary is the elder brother of Doug.,prose_rule,1365040810,
537c176106ac63223548b556,febey-0295,Febey,Matthew Febey,twin,https://en.wikipedia.org/wiki/Matthew_Febey,,unique:691,players/M/Matthew_Febey.html,unique,name,Steven Febey,twin,https://en.wikipedia.org/wiki/Steven_Febey,,unique:690,players/S/Steven_Febey.html,unique,name,twin brothers,twins,Matthew and Steven are twins.,prose_rule,1365040810,
359ec443c902d8084ba46e74,fehring-0296,Fehring,Arthur Fehring,sibling,https://en.wikipedia.org/wiki/Arthur_Fehring,,unique:6586,players/A/Arthur_Fehring.html,unique,name,Charlie Fehring,brother,https://en.wikipedia.org/wiki/Charlie_Fehring,,unique:6431,players/C/Charlie_Fehring.html,unique,name,brothers,siblings/brothers,Charlie was the elder brother of Arthur.,prose_rule,1365040810,
ed360df3495de8e8fdfe4828,feldmann-0297,Feldmann,Derek Feldmann,sibling,https://en.wikipedia.org/wiki/Derek_Feldmann,,unique:2868,players/D/Derek_Feldmann.html,unique,name,Rick Feldmann,sibling,https://en.wikipedia.org/wiki/Rick_Feldmann,,unique:10222,players/R/Rick_Feldmann.html,unique,name,brothers,siblings/brothers,Derek and Rick are brothers.,prose_rule,1365040810,
2dd76dc86e5bb20996c0fe96,fidge-0300,Fidge,John Fidge,sibling,https://en.wikipedia.org/wiki/John_Fidge,,unique:11213,players/J/John_Fidge.html,unique,name,Ted Fidge,sibling,https://en.wikipedia.org/wiki/Ted_Fidge,,unique:11122,players/T/Ted_Fidge.html,unique,name,brothers,siblings/brothers,John and Ted are brothers.,prose_rule,1365040810,
6c553c25e7e3ff9d7b88fd35,fincher-0302,Fincher,Charlie Fincher,brother,https://en.wikipedia.org/wiki/Charlie_Fincher,South Melbourne,unique:6150,players/C/Charlie_Fincher.html,unique,"name, played for a listed club (sydney)",Jack Fincher,sibling,https://en.wikipedia.org/wiki/Jack_Fincher_(footballer),,unique:2874,players/J/Jack_Fincher.html,unique,name,brothers,siblings/brothers,Charlie was the elder brother of Jack.,prose_rule,1365040810,
d2e5da320a6c28ec10f9f68a,fleming-0303,Fleming,Ian Fleming,twin,"https://en.wikipedia.org/wiki/Ian_Fleming_(Australian_footballer,_born_1909)",,ambiguous,players/I/Ian_Fleming1.html,unique,"name, Wikipedia title birth year 1909",Keith Fleming,twin,https://en.wikipedia.org/wiki/Keith_Fleming,,unique:7607,players/K/Keith_Fleming.html,unique,name,twin brothers,twins,Ian and Keith were twins.,prose_rule,1365040810,
17052c906128ab78b19ed87a,fletcher-2-0305,Fletcher (2),Daniel Fletcher,sibling,https://en.wikipedia.org/wiki/Daniel_Fletcher,,unique:1244,players/D/Daniel_Fletcher.html,unique,name,Simon Fletcher,sibling,https://en.wikipedia.org/wiki/Simon_Fletcher_(Australian_footballer),,unique:193,players/S/Simon_Fletcher.html,unique,name,brothers,siblings/brothers,Daniel and Simon are brothers.,prose_rule,1365040810,
a51c7b5e921e3f81a984f411,flower-0307,Flower,Robert Flower,brother,https://en.wikipedia.org/wiki/Robert_Flower,,unique:1725,players/R/Robert_Flower.html,unique,name,Tom Flower,brother,https://en.wikipedia.org/wiki/Tom_Flower,,unique:10902,players/T/Tom_Flower.html,unique,name,brothers,siblings/brothers,Robbie and Tom are brothers.,prose_rule,1365040810,
f1634d0fb375ca9276925487,francis-1-0311,Francis (1),Jack Francis,sibling,https://en.wikipedia.org/wiki/Jack_Francis,,unique:7229,players/J/Jack_Francis.html,unique,name,Jim Francis,sibling,https://en.wikipedia.org/wiki/Jim_Francis,,unique:1738,players/J/Jim_Francis.html,unique,name,brothers,siblings/brothers,"Jack, Jim and Syd were brothers.",prose_rule,1365040810,
0bdf0d44445a64a7004d8ce6,francis-1-0311,Francis (1),Jack Francis,sibling,https://en.wikipedia.org/wiki/Jack_Francis,,unique:7229,players/J/Jack_Francis.html,unique,name,Syd Francis,sibling,https://en.wikipedia.org/wiki/Syd_Francis,,unique:7762,players/S/Syd_Francis.html,unique,name,brothers,siblings/brothers,"Jack, Jim and Syd were brothers.",prose_rule,1365040810,
06e7f82bb494efa66ac0ec7f,francis-1-0311,Francis (1),Jim Francis,sibling,https://en.wikipedia.org/wiki/Jim_Francis,,unique:1738,players/J/Jim_Francis.html,unique,name,Syd Francis,sibling,https://en.wikipedia.org/wiki/Syd_Francis,,unique:7762,players/S/Syd_Francis.html,unique,name,brothers,siblings/brothers,"Jack, Jim and Syd were brothers.",prose_rule,1365040810,
9c313fe94f47fe1cc5a1394c,freeborn-0317,Freeborn,Glenn Freeborn,brother,https://en.wikipedia.org/wiki/Glenn_Freeborn,,unique:273,players/G/Glenn_Freeborn.html,unique,name,Scott Freeborn,sibling,https://en.wikipedia.org/wiki/Scott_Freeborn,,unique:200,players/S/Scott_Freeborn.html,unique,name,brothers,siblings/brothers,Glenn is the elder brother of Scott.,prose_rule,1365040810,
48b7822a5b47474ecf62bd74,frost-0318,Frost,Jack Frost,sibling,"https://en.wikipedia.org/wiki/Jack_Frost_(footballer,_born_1992)",,ambiguous,players/J/Jack_Frost1.html,unique,"name, Wikipedia title birth year 1992",Sam Frost,sibling,https://en.wikipedia.org/wiki/Sam_Frost,,unique:12119,players/S/Sam_Frost.html,unique,name,brothers,siblings/brothers,Jack and Sam are brothers.,prose_rule,1365040810,
6f2b04569fe3173df6c8e851,fry-0319,Fry,Charlie Fry,sibling,https://en.wikipedia.org/wiki/Charlie_Fry,Port Adelaide,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,James Fry,sibling,,Port Adelaide,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,brothers,siblings/brothers,Charlie and James were brothers.,prose_rule,1365040810,
0c45d252cb7d45c41aa7ecdf,galbally-0320,Galbally,Bob Galbally,sibling,https://en.wikipedia.org/wiki/Bob_Galbally,,unique:8798,players/B/Bob_Galbally.html,unique,name,Jack Galbally,brother,https://en.wikipedia.org/wiki/John_Galbally,,unique:7853,players/J/Jack_Galbally.html,unique,name,brothers,siblings/brothers,Jack was the elder brother of Frank and Bob.,prose_rule,1365040810,
5e5b42aeee9689ac750d9a96,galbally-0320,Galbally,Frank Galbally,sibling,https://en.wikipedia.org/wiki/Frank_Galbally,,unique:8572,players/F/Frank_Galbally.html,unique,name,Jack Galbally,brother,https://en.wikipedia.org/wiki/John_Galbally,,unique:7853,players/J/Jack_Galbally.html,unique,name,brothers,siblings/brothers,Jack was the elder brother of Frank and Bob.,prose_rule,1365040810,
a7b1881ea24dc63c0050c3a4,gardiner-1-0325,Gardiner (1),Jack Gardiner,brother,https://en.wikipedia.org/wiki/Jack_Gardiner,,unique:4879,players/J/Jack_Gardiner.html,unique,name,Vin Gardiner,sibling,https://en.wikipedia.org/wiki/Vin_Gardiner,,unique:5201,players/V/Vin_Gardiner.html,unique,name,brothers,siblings/brothers,Jack was the elder brother of Vin.,prose_rule,1365040810,
5c07b37b3056c6694ff8e041,gardner-0324,Gardner,Corrie Gardner,sibling,https://en.wikipedia.org/wiki/Corrie_Gardner,,unique:4563,players/C/Corrie_Gardner.html,unique,name,Eric Gardner,sibling,https://en.wikipedia.org/wiki/Eric_Gardner,,unique:4716,players/E/Eric_Gardner.html,unique,name,brothers,siblings/brothers,"Corrie, Eric and Mark were brothers.",prose_rule,1365040810,969818162b89a942822a391d
188e2ccbbb2d2dda6e3dcaa5,gardner-0324,Gardner,Corrie Gardner,sibling,https://en.wikipedia.org/wiki/Corrie_Gardner,,unique:4563,players/C/Corrie_Gardner.html,unique,name,Mark Gardner,sibling,https://en.wikipedia.org/wiki/Mark_Gardner_(Australian_rules_footballer),,unique:5103,players/M/Mark_Gardner.html,unique,name,brothers,siblings/brothers,"Corrie, Eric and Mark were brothers.",prose_rule,1365040810,
f9f848545386f31dc1171fc3,gardner-0324,Gardner,Eric Gardner,sibling,https://en.wikipedia.org/wiki/Eric_Gardner,,unique:4716,players/E/Eric_Gardner.html,unique,name,Mark Gardner,sibling,https://en.wikipedia.org/wiki/Mark_Gardner_(Australian_rules_footballer),,unique:5103,players/M/Mark_Gardner.html,unique,name,brothers,siblings/brothers,"Corrie, Eric and Mark were brothers.",prose_rule,1365040810,
a88d9245b77a622bcb999204,gaspar-0329,Gaspar,Damien Gaspar,sibling,https://en.wikipedia.org/wiki/Damien_Gaspar,,unique:712,players/D/Damien_Gaspar.html,unique,name,Darren Gaspar,sibling,https://en.wikipedia.org/wiki/Darren_Gaspar,,unique:886,players/D/Darren_Gaspar.html,unique,name,brothers,siblings/brothers,"Damien, Darren and Travis are brothers",prose_rule,1365040810,
4953a043590dce8cb419df48,gaspar-0329,Gaspar,Damien Gaspar,sibling,https://en.wikipedia.org/wiki/Damien_Gaspar,,unique:712,players/D/Damien_Gaspar.html,unique,name,Travis Gaspar,sibling,https://en.wikipedia.org/wiki/Travis_Gaspar,,unique:1080,players/T/Travis_Gaspar.html,unique,name,brothers,siblings/brothers,"Damien, Darren and Travis are brothers",prose_rule,1365040810,
c9a72b5d4bc8bf9421db96a6,gaspar-0329,Gaspar,Darren Gaspar,sibling,https://en.wikipedia.org/wiki/Darren_Gaspar,,unique:886,players/D/Darren_Gaspar.html,unique,name,Travis Gaspar,sibling,https://en.wikipedia.org/wiki/Travis_Gaspar,,unique:1080,players/T/Travis_Gaspar.html,unique,name,brothers,siblings/brothers,"Damien, Darren and Travis are brothers",prose_rule,1365040810,
63b55933a93f62c919ef59c5,giles-0336,Giles,Glenn Giles,sibling,https://en.wikipedia.org/wiki/Glenn_Giles,,unique:11087,players/G/Glenn_Giles.html,unique,name,Peter Giles,sibling,https://en.wikipedia.org/wiki/Peter_Giles_(footballer),,unique:1756,players/P/Peter_Giles.html,unique,name,brothers,siblings/brothers,Glenn and Peter are brothers.,prose_rule,1365040810,
4f011b545257fa0aea93a296,gill-1-0337,Gill (1),Barry Gill,sibling,https://en.wikipedia.org/wiki/Barry_Gill,,unique:2933,players/B/Barry_Gill.html,unique,name,John Gill,brother,https://en.wikipedia.org/wiki/John_R._Gill,,ambiguous,players/J/John_Gill1.html,resolved,"adjudicated (2026-09-05): Wikipedia 'John R. Gill': born 26 October 1941, Carlton 1962-1967, 88 games; brother of Barry Gill (Carlton). AFL Tables John_Gill1: debut 1962, born 1941, 88 games",brothers,siblings/brothers,John is the elder brother of Barry.,prose_rule,1365040810,
2e34a2368cbe28bb67cc8a7d,glascott-0341,Glascott,David Glascott,brother,https://en.wikipedia.org/wiki/David_Glascott,,unique:1333,players/D/David_Glascott.html,unique,name,Stuart Glascott,sibling,https://en.wikipedia.org/wiki/Stuart_Glascott,,unique:11385,players/S/Stuart_Glascott.html,unique,name,brothers,siblings/brothers,David is the elder brother of Stuart.,prose_rule,1365040810,
051b635aee5bcab4903a914a,goggin-0344,Goggin,Bill Goggin,sibling,https://en.wikipedia.org/wiki/Bill_Goggin,,unique:2940,players/B/Bill_Goggin.html,unique,name,Matt Goggin,sibling,https://en.wikipedia.org/wiki/Matt_Goggin,,unique:2941,players/M/Matt_Goggin.html,unique,name,brothers,siblings/brothers,Bill and Matt are brothers.,prose_rule,1365040810,
8529e37b831667383a91d3b0,goodes-0346,Goodes,Adam Goodes,sibling,https://en.wikipedia.org/wiki/Adam_Goodes,,unique:1012,players/A/Adam_Goodes.html,unique,name,Brett Goodes,sibling,https://en.wikipedia.org/wiki/Brett_Goodes,,unique:12139,players/B/Brett_Goodes.html,unique,name,brothers,siblings/brothers,Adam and Brett are brothers.,prose_rule,1365040810,
8cc7453977cc5c123b3d97a1,gowans-0351,Gowans,Chris Gowans,twin,https://en.wikipedia.org/wiki/Chris_Gowans,,unmatched,,unmatched,no VFL/AFL player of that name,James Gowans,twin,https://en.wikipedia.org/wiki/James_Gowans_(Australian_footballer),,unique:968,players/J/James_Gowans.html,unique,name,twins,twins,Chris and James are twins.,prose_rule,1365040810,
4bce277c3880d1d3a444a610,green-1-0359,Green (1),Bob Green,sibling,https://en.wikipedia.org/wiki/Bob_Green_(footballer),,unique:2963,players/B/Bob_Green.html,unique,name,Jack Green,sibling,"https://en.wikipedia.org/wiki/Jack_Green_(footballer,_born_1905)",,ambiguous,players/J/Jack_Green0.html,unique,"name, Wikipedia title birth year 1905",brothers,siblings/brothers,Bob and Jack were brothers.,prose_rule,1365040810,
5019e606f51c1ab3890cf3f6,greenhill-0362,Greenhill,Charlie Greenhill,brother,https://en.wikipedia.org/wiki/Charlie_Greenhill,,unique:6867,players/C/Charlie_Greenhill.html,unique,name,Jack Greenhill,brother,https://en.wikipedia.org/wiki/Jack_Greenhill,,unique:6468,players/J/Jack_Greenhill.html,unique,name,brothers,siblings/brothers,Charles and Jack were brothers.,prose_rule,1365040810,
